review_timestamp,review_text_original,review_text_cleaned,user_rating,subjectivity_1,polarity_1,subjectivity_2,polarity_2
06-01-2023 04:21:22,it's work love listening to it in bed it's not so good outside it's quiet but i guess that's what i expected of it because it is designed for sleeping great for listening to relaxing music,work love listening bed not good outside quiet guess expected designed sleeping great listening relaxing music,4,1,1,1,1
08-01-2023 06:33:48,replacing my drive of choice ( pro) as my standard for new builds.,replacing drive choice pro standard new build,5,0,,0,
09-01-2023 17:44:54,"i purchased it as i had trouble fitting my xd after adding more watercooling to my build. the smaller package made it much easier to install with limited space. around a year in, it began to have issues starting up. the motor would twitch, but fail to turn over for a period of time after powering. over time it got worse and had more and more difficulty turning on. now it fails to respond at all to being powered and i'll have to replace it to use my pc again. as this seems to be a known issue i will be replacing with something else.",purchased trouble fitting xd adding watercooling build smaller package made much easier install limited space around year began issue starting motor would twitch fail turn period time powering time got worse difficulty turning fails respond powered replace use pc seems known issue replacing something else,1,1,0,1,0
03-01-2023 21:50:58,a nightmare to assemble and it looks terrible.,nightmare assemble look terrible,1,1,0,1,0
03-01-2023 00:38:42,used daily,used daily,5,0,,0,
06-01-2023 11:56:20,"it's sturdy and you can tell the material is good quality but i don't like how bulky and bit it is unlike other electrical bars i found, the design is also outdated if you care about the looks, it also doesn't have grounding which isn't really safe. it does fit every plug you'd ever have.",sturdy tell material good quality not like bulky bit unlike electrical bar found design also outdated care look also not grounding not really safe fit every plug would ever,4,1,1,1,1
09-01-2023 07:29:51,bolts are to short had to buy longer to attach go pro,bolt short buy longer attach go pro,1,0,,0,
01-01-2023 20:00:22,it offers exactly what they say,offer exactly say,5,1,1,1,1
06-01-2023 15:03:34,so far i have had no problems there is excellent sound.,far no problem excellent sound,5,1,1,1,1
08-01-2023 18:37:29,"worked straight out the pack, no programming needed!",worked straight pack no programming needed,5,1,1,1,1
09-01-2023 02:03:41,was great fit for the wife's ipad pro is '' screen worked great good quality thanks.,great fit wife ipad pro screen worked great good quality thanks,5,1,1,1,1
09-01-2023 04:54:19,"i was told not to buy it, and of course i did the opposite as usual, and what a surprise they got! they were impressed with the quality and performance (and me, the price). we are very happy with this product that we bought an extra pair just in case and because we liked it so much. p.s. these speakers are a well-built product, you won't be disappointed.",told not buy course opposite usual surprise got impressed quality performance price happy product bought extra pair case liked much p.s speaker well-built product not disappointed,5,1,1,1,1
03-01-2023 00:55:39,sound is great when on bluetooth but once i switch to wired it just sounds awful. doesnt help that the cable that it came with is small and wiggles when plugged in. this causes it to only be heard from the left ear. moving it and pushing it in a little more gets me both ear sound but it is bad.,sound great bluetooth switch wired sound awful not help cable came small wiggle plugged cause heard left ear moving pushing little get ear sound bad,4,1,1,1,0
09-01-2023 18:21:04,cute case - and it seems sturdy. only problem is that the cover doesn't stay closed. if the ipad is dropped with the cover closed it will easily open up. as this cover is for a year old i think that is a problem.,cute case seems sturdy problem cover not stay closed ipad dropped cover closed easily open cover year old think problem,4,1,0,1,1
02-01-2023 22:55:12,"we began to have issues with the cameras going offline for no reason. we checked internet, reset our cameras & nothing fixes the issue. all they do is freeze up, or won't load aside from going offline constantly. waste of money",began issue camera going offline no reason checked internet reset camera nothing fix issue freeze not load aside going offline constantly waste money,1,1,0,1,0
07-01-2023 19:53:33,i followed all of the instructions to apply it. the tablets are brand new. we still ended up with many bubbles and it doesn't stick well to the screen,followed instruction apply tablet brand new still ended many bubble not stick well screen,1,0,,0,
